account	component	year	tot_emp	labor	gfcf
55	13-2022 | 13-2023	2017	4.679332058772411e-5	13.39069309032184	28.964113288179835
55	13-2022 | 13-2023	2018	4.126763700200443e-5	12.671906618383943	27.618173538934684
55	13-2022 | 13-2023	2019	3.9514783546796796e-5	12.422002831677105	27.176222289132717
55	13-2022 | 13-2023	2020	6.364508108383331e-5	20.009488660422665	43.74083416871533
55	13-2022 | 13-2023	2021	6.0547989888281826e-5	21.496015722365954	46.786240073413424
55	13-2022 | 13-2023	2022	7.595670660997294e-5	27.70466095857518	60.511853908485975
55	13-2022 | 13-2023	2023	3.487587189679742e-5	12.683682855041143	27.832892168393947
55	15-1242 | 15-1243	1997	0.0010364073233968358	179.73076388589047	273.129219193215
55	15-1242 | 15-1243	1998	0.0010364073233968358	201.1345965116563	313.26326193864344
55	15-1242 | 15-1243	1999	0.0010364073233968358	214.2843863330358	343.33189693105106
55	15-1242 | 15-1243	2000	0.0009897786735782838	245.89967944937607	409.80087960045165
55	15-1242 | 15-1243	2001	0.00121831282142459	315.27803958456684	538.2391793120967
55	15-1242 | 15-1243	2002	0.003543430971502059	643.2558116874084	1139.7059185474243
55	15-1242 | 15-1243	2003	0.003542107461501065	700.2052514242818	1270.2890724052736
55	15-1242 | 15-1243	2004	0.0032444563705998587	692.8038448017645	1277.1761736441474
55	15-1242 | 15-1243	2005	0.0029783256553591046	647.4928932915363	1208.817424391801
55	15-1242 | 15-1243	2006	0.0033693594240573567	775.0473214786944	1464.5975246212993
55	15-1242 | 15-1243	2007	0.0034007565814869137	855.3096579636522	1632.0605048274856
55	15-1242 | 15-1243	2008	0.0033353648401573495	839.9700418876917	1620.4104052813193
55	15-1242 | 15-1243	2009	0.0031997775615181428	760.9081564176638	1477.9814692100335
55	15-1242 | 15-1243	2010	0.0032442053767834456	828.3517165979787	1616.0336024711903
55	15-1242 | 15-1243	2011	0.0034050364689156287	894.055666087816	1782.336712270589
55	15-1242 | 15-1243	2012	0.0033751099384344762	974.1897211491212	1965.4666212976356
55	15-1242 | 15-1243	2013	0.0031796804253205967	972.0455087963866	1990.0841205186498
55	15-1242 | 15-1243	2014	0.0028651266591338508	914.9028149272884	1905.4949140892918
55	15-1242 | 15-1243	2015	0.002773456801420127	930.4669722057297	1961.4406353678605
55	15-1242 | 15-1243	2016	0.0028527138749101367	972.1669451360876	2080.3398790608244
55	15-1242 | 15-1243	2017	0.002913664095262287	1053.5721401390444	2278.880011544192
55	15-1242 | 15-1243	2018	0.0029529286921434277	1124.935478576739	2451.7749540833597
55	15-1242 | 15-1243	2019	0.0031143503476882806	1244.8666477422742	2723.4555649190747
55	15-1242 | 15-1243	2020	0.0032938450963586525	1341.217454010159	2931.9075182606753
55	15-1242 | 15-1243	2021	0.0031737747696322267	1474.1616104655636	3208.523844839299
55	15-1242 | 15-1243	2022	0.0031712408194820253	1577.606431109069	3445.7700105805425
55	15-1242 | 15-1243	2023	0.003197329933248331	1600.9944587854031	3513.199331995266
55	15-1252 | 15-1253	1997	0.0010631292963894623	221.99081458335456	337.3500259182799
55	15-1252 | 15-1253	1998	0.0010631292963894623	248.42732515655948	386.92077635050606
55	15-1252 | 15-1253	1999	0.0010631292963894623	264.66902185296516	424.05944215850315
55	15-1252 | 15-1253	2000	0.001209546681836267	361.47687939078946	602.4145434482703
55	15-1252 | 15-1253	2001	0.0013332110452307954	408.5716210897836	697.5089489751534
55	15-1252 | 15-1253	2002	0.0023856593654659132	493.44529576909184	874.2750766482144
55	15-1252 | 15-1253	2003	0.002960087097635628	664.469650641331	1205.45873433214
55	15-1252 | 15-1253	2004	0.002861464152416266	676.3117365931045	1246.7731557981817
55	15-1252 | 15-1253	2005	0.0028396365556546915	722.811978464867	1349.4321299585818
55	15-1252 | 15-1253	2006	0.0027482506276374124	745.1709210676084	1408.140453067025
55	15-1252 | 15-1253	2007	0.0030390091650031436	912.7694647361398	1741.7025278950905
55	15-1252 | 15-1253	2008	0.003169704692780763	930.6135329465556	1795.2733750995283
55	15-1252 | 15-1253	2009	0.0033015431669678854	903.6356871861025	1755.2141993926066
55	15-1252 | 15-1253	2010	0.003342438303564932	980.4994937063601	1912.8591120002197
55	15-1252 | 15-1253	2011	0.0034121178117561186	1038.8011235138808	2070.8927300784726
55	15-1252 | 15-1253	2012	0.0036970724965447923	1203.7174474562435	2428.547964618371
55	15-1252 | 15-1253	2013	0.003509771273332749	1221.6816771052618	2501.168190104817
55	15-1252 | 15-1253	2014	0.00346501694883468	1246.4696421790204	2596.058865473691
55	15-1252 | 15-1253	2015	0.003615284665922442	1379.4981550573073	2908.006214696821
55	15-1252 | 15-1253	2016	0.0038787293314162473	1481.069182216591	3169.3396888554657
55	15-1252 | 15-1253	2017	0.004019546238485501	1631.0114145052912	3527.8830651558364
55	15-1252 | 15-1253	2018	0.004104492277056504	1763.807967147796	3844.185093297023
55	15-1252 | 15-1253	2019	0.004386768192480902	1952.243287366891	4271.017987909031
55	15-1252 | 15-1253	2020	0.004866939350480732	2130.57478013752	4657.446260801841
55	15-1252 | 15-1253	2021	0.00495086846611759	2397.6635303274657	5218.532726902098
55	15-1252 | 15-1253	2022	0.0051969462698105914	2721.6751667038584	5944.617417271152
55	15-1252 | 15-1253	2023	0.005504200105002625	2989.7759012004403	6560.721457388156
55	15-2011	1997	1.8718901782207612e-5	4.033625305567155	6.129729304032842
55	15-2011	1998	1.8718901782207612e-5	4.5139829196383126	7.030441496718196
55	15-2011	1999	1.8718901782207612e-5	4.809098368099218	7.705259788183537
55	15-2011	2000	2.626691867834592e-5	7.743696208918104	12.905155162785121
55	15-2011	2001	2.7820750385037494e-5	8.628404303298323	14.73031631730429
55	15-2011	2002	7.38784835757186e-5	14.16262815190338	25.09302027846197
55	15-2011	2003	8.353704046068623e-5	17.056440592443508	30.943227081829
55	15-2011	2004	0.00010062693630619862	23.36100121147579	43.06574561275147
55	15-2011	2005	7.465540159143466e-5	19.164521188863453	35.77862766254833
55	15-2011	2006	9.021360444895512e-5	26.270359975532394	49.64278067262873
55	15-2011	2007	8.933396565605319e-5	28.302351514236488	54.00517773890579
55	15-2011	2008	9.141780708072469e-5	28.257218569084106	54.51181436274906
55	15-2011	2009	9.008758515223134e-5	25.06684675814504	48.689627897391176
55	15-2011	2010	7.668325338497793e-5	22.207610439297838	43.32488722047621
55	15-2011	2011	7.299230312505107e-5	21.698175310475058	43.256204185103165
55	15-2011	2012	7.748042048833606e-5	25.092027872526966	50.62416711392559
55	15-2011	2013	9.639821225133643e-5	34.52825346959785	70.69023859199079
55	15-2011	2014	0.00010127104538911993	36.98134964240874	77.02214105152589
55	15-2011	2015	7.777757443771389e-5	29.903270107207035	63.0366158828993
55	15-2011	2016	7.234004313443567e-5	27.665240015295094	59.20084236103211
55	15-2011	2017	6.996715554545415e-5	28.80693254664159	62.309490041924946
55	15-2011	2018	7.030782600341495e-5	31.12866467238765	67.84431805313822
55	15-2011	2019	6.983035822555623e-5	32.3646396193655	70.80570279380623
55	15-2011	2020	6.576658378662774e-5	29.060578145458816	63.52655737883591
55	15-2011	2021	4.7704476881676586e-5	22.963047092397957	49.979244896262124
55	15-2011	2022	4.599922690374952e-5	22.468247109987907	49.07460476532296
55	15-2011	2023	4.087602190054752e-5	20.500741159429403	44.986533058556454
55	15-2031	1997	0.00013304513132549555	20.295423257969688	30.842093962080156
55	15-2031	1998	0.00013304513132549555	22.71237088057288	35.37408040091297
55	15-2031	1999	0.00013304513132549555	24.197261638326953	38.76946837326787
55	15-2031	2000	0.0001587427860569164	37.46422818086288	62.435517185089985
55	15-2031	2001	0.00016666826877332678	40.78736253242349	69.63173383304435
55	15-2031	2002	0.0004131722599975374	64.27564076891518	113.8821085978145
55	15-2031	2003	0.00037934033127229647	60.440198018633865	109.64859649497198
55	15-2031	2004	0.0003744541751030664	66.4597008299171	122.51771846297366
55	15-2031	2005	0.0003204719678071341	70.10430385265715	130.87912608763293
55	15-2031	2006	0.000408335262242639	102.3973737150548	193.499075365702
55	15-2031	2007	0.0004411553859558183	120.98446038528226	230.85669342585146
55	15-2031	2008	0.0004609673666131088	119.91003385357497	231.3219006207694
55	15-2031	2009	0.0005171694703183651	116.37170872972834	226.03940776846858
55	15-2031	2010	0.0005496566045550973	131.1500399849542	255.86096743007985
55	15-2031	2011	0.0005610602404388254	139.3144701491852	277.7291214807075
55	15-2031	2012	0.0005790090882439167	157.48069998937925	317.72359388334434
55	15-2031	2013	0.000629022677922862	178.14859271934395	364.72642716337464
55	15-2031	2014	0.0007726605685243965	238.56763607110736	496.8718095330469
55	15-2031	2015	0.0008637885914023754	278.33391794451546	586.732762328299
55	15-2031	2016	0.000990294751976995	318.5737906678449	681.7159999789128
55	15-2031	2017	0.0009198229875529767	315.8523515078341	683.1896773157265
55	15-2031	2018	0.0009100714869013462	330.64014356658095	720.6237497609243
55	15-2031	2019	0.0008764337176093765	333.8618321547011	730.4058361149405
55	15-2031	2020	0.000842660873549953	318.9493311262199	697.2247036281818
55	15-2031	2021	0.0007787653918290793	306.3408251190748	666.7531124568364
55	15-2031	2022	0.0007986084267491303	339.33688142050676	741.1714521604083
55	15-2031	2023	0.000985524638115953	403.38917380368645	885.191430966216
55	15-2041	1997	9.736462521505025e-6	1.4811470074296813	2.250836289253618
55	15-2041	1998	9.736462521505025e-6	1.6575342989303523	2.581577760681331
55	15-2041	1999	9.736462521505025e-6	1.7659006766231058	2.829371003048984
55	15-2041	2000	1.892829715625009e-5	3.907159137423168	6.5114247193827275
55	15-2041	2001	1.8229851452411677e-5	4.250553732251252	7.2564982815913
55	15-2041	2002	6.0197282913548504e-5	10.732158405489201	19.01499252908182
55	15-2041	2003	5.203946782796848e-5	9.955297491131832	18.0605695113041
55	15-2041	2004	4.1470494962554586e-5	8.742959601192167	16.117548673493637
55	15-2041	2005	7.526235607591787e-5	16.692711153595514	31.163956101862873
55	15-2041	2006	0.00010801892111651207	26.30351706246352	49.70543721771598
55	15-2041	2007	9.595129644539048e-5	25.491666169656554	48.641963960509194
55	15-2041	2008	9.862042218405451e-5	26.697880186088625	51.50364976739999
55	15-2041	2009	0.00010454608647295983	26.264042896082547	51.01505139555934
55	15-2041	2010	9.515440201055655e-5	26.01635153425397	50.75537051547158
55	15-2041	2011	9.695992504670963e-5	28.543919925033336	56.90347740551296
55	15-2041	2012	9.527997654646731e-5	30.26509775735503	61.061041952100155
55	15-2041	2014	0.00011908724781868732	40.26055833913406	83.85184513801302
55	15-2041	2015	0.00011986896766282962	42.162511915143284	88.87931181855913
55	15-2041	2016	0.00012850467289719626	44.84131245287138	95.9559168225748
55	15-2041	2017	0.00015865163932599795	56.1916729639655	121.54277382079343
55	15-2041	2018	0.0001842851091518081	69.22722163226416	150.8793805254536
55	15-2041	2019	0.00016809463477050066	65.7899953953098	143.93198612904905
55	15-2041	2020	0.00018414643460255769	72.6061079601463	158.71728567468136
55	15-2041	2021	0.00012068824920492539	51.30497285713171	111.66565972298832
55	15-2041	2022	0.0001291070738306919	58.76005131251118	128.34229034581483
55	15-2041	2023	0.00010125253131328282	48.9578468174307	107.43239852648281
55	15-2051 | 15-2099	2004	0.0008977142438952992	181.6161403523255	334.8073324760087
55	15-2051 | 15-2099	2005	0.0006530830253039324	138.1885281275696	257.98692523479184
55	15-2051 | 15-2099	2009	2.4468233004309745e-5	5.010893613677586	9.73311672734022
55	15-2051 | 15-2099	2010	1.7911416849045938e-5	4.195794410169653	8.185586653628832
55	15-2051 | 15-2099	2011	1.307324832090467e-5	3.2228452302291095	6.424874411834771
55	15-2051 | 15-2099	2012	4.1881308372073544e-5	15.628591436759875	31.53130662333031
55	15-2051 | 15-2099	2018	1.3974226286393036e-5	5.000611946348652	10.898736290777686
55	15-2051 | 15-2099	2019	0.0006222010361654352	259.4432094186427	567.596580527838
55	15-2051 | 15-2099	2020	0.0012355631741074837	527.1763529214485	1152.4099302154852
55	15-2051 | 15-2099	2021	0.0020843186822147924	937.2167841803378	2039.8593875175845
55	15-2051 | 15-2099	2022	0.002408967916505605	1167.2321682811298	2549.440419066061
55	15-2051 | 15-2099	2023	0.0028920723018075454	1438.7920414038974	3157.264668220702
55	17-1021	1997	2.325950131425387e-6	0.2896569931591133	0.4401794476633489
55	17-1021	1998	2.325950131425387e-6	0.3241517544699618	0.5048601172027095
55	17-1021	1999	2.325950131425387e-6	0.34534416748809904	0.5533192135309781
55	17-1021	2000	4.218500994984112e-6	0.7184014418005477	1.197242482850435
55	17-1021	2001	4.130795200904256e-6	0.7328148270830704	1.2510533611432528
55	17-1021	2002	1.5391350744941377e-5	2.3786629195489124	4.214460496715414
55	17-1021	2003	1.3694596796833809e-5	2.2137908495089844	4.01618570983561
55	17-1021	2004	1.6771156051033104e-5	2.942574488103895	5.424603303774631
55	17-1021	2006	1.33539875006677e-5	2.5831443037281594	4.881336465703626
55	17-1021	2007	1.1028884648895458e-5	2.250431146405043	4.294163825561988
55	17-1021	2008	1.1080946312815114e-5	2.209706000655737	4.262807502072645
55	17-1021	2009	1.3902405116085082e-5	2.7348062441955068	5.31206416531326
55	17-1021	2010	2.6587259385302565e-5	6.352640479618538	12.393383479236103
55	17-1021	2011	2.8597730701978966e-5	6.9262410386559194	13.80774614991264
55	17-1021	2012	2.8793399505800563e-5	7.387094841450103	14.903758502095364
55	17-1021	2013	1.94743863134013e-5	4.817711493518375	9.863376821073736
55	17-1021	2014	2.4614490198744428e-5	6.592149678140086	13.729663391198114
55	17-1021	2015	2.51633329063192e-5	7.020082295542353	14.79845614021298
55	17-1021	2016	5.728792235801581e-5	14.993913292030284	32.08547248047436
55	17-1021	2017	5.23639539910246e-5	14.44907698049841	31.253401130914035
55	17-1021	2018	5.021987571672497e-5	14.231523111922877	31.017327294554477
55	17-1021	2019	3.4497033255140055e-5	10.780452157722381	23.584921705904126
55	17-1021	2020	4.455155675868331e-5	13.010962931568079	28.442024762515853
55	17-1021	2021	4.17923835929218e-5	14.204997442908944	30.91728389064524
55	17-1021	2022	5.2183996907614996e-5	18.261680728907507	39.88672368318692
55	17-1021	2023	3.937598439961e-5	14.859327379587372	32.60709538212256
55	17-1022	1997	6.146622049077637e-6	0.8407061847096229	1.277585533139061
55	17-1022	1998	6.146622049077637e-6	0.9408244620480277	1.4653159874251394
55	17-1022	1999	6.146622049077637e-6	1.0023337406570263	1.6059646268530703
55	17-1022	2000	5.615221206396465e-6	1.1508296092089454	1.9178999630260254
55	17-1022	2001	5.562597146480843e-6	1.1212147401411736	1.9141253934508162
55	17-1022	2002	2.3942101158797697e-5	4.2013618242600606	7.443876681825128
55	17-1022	2003	1.0955677437467048e-5	1.7282836149270142	3.1353946369199384
55	17-1022	2004	1.3416924840826484e-5	2.670967715305253	4.923899242413564
55	17-1022	2005	1.0925180720697755e-5	2.24840431897921	4.19759096357541
55	17-1022	2006	1.187021111170462e-5	2.64261982841087	4.993726643453883
55	17-1022	2007	7.1687750217820475e-6	1.491473993425185	2.8459585086902153
55	17-1022	2008	6.648567787689069e-6	1.3956850477504184	2.692456231876801
55	17-1022	2009	8.341443069651049e-6	1.6283282183350938	3.1628507490594564
55	17-1022	2010	1.343356263678445e-5	3.113485678598063	6.074107624345284
55	17-1022	2011	1.5252123041055445e-5	3.590401988057743	7.157613913601742
55	17-1022	2012	1.465845793022574e-5	3.6291039580906044	7.321861994635408
55	17-1022	2013	1.0710912472370714e-5	2.6028730165861664	5.328903030937868
55	17-1022	2014	9.376948647140734e-6	2.2844651524790307	4.757922544821296
55	17-1022	2015	6.862727156268872e-6	1.705146475980821	3.5944785652247733
55	17-1022	2016	7.638389647735442e-6	1.9137559918063105	4.09524611844209
55	17-1022	2017	7.576061428488665e-6	2.111739828380803	4.567700208780826
55	17-1022	2018	1.179075342914412e-5	3.6741330685086275	8.007701425450591
55	17-1022	2019	8.781063010399286e-6	2.9308326779464524	6.411925792273664
55	17-1022	2020	1.1456114595089994e-5	3.769281977199968	8.239667724539874
55	17-1022	2021	1.0600994862594797e-5	3.5101685825729443	7.639908349691857
55	17-1022	2022	7.73096250483185e-6	2.8355487563685124	6.193337372087622
55	17-1022	2023	8.62521563039076e-6	3.271909586466835	7.179831579332757
55	17-3031	1997	2.7304734213423686e-5	3.60887133891359	5.48424871543998
55	17-3031	1998	2.7304734213423686e-5	4.03864572164014	6.290112961756023
55	17-3031	1999	2.7304734213423686e-5	4.302684546007701	6.893870675116927
55	17-3031	2000	2.2111226050422852e-5	3.8813719349412446	6.468449395937043
55	17-3031	2001	2.142811187205916e-5	3.8204827841456943	6.522285919514554
55	17-3031	2002	7.182630347639309e-5	8.182349065396787	14.497298723179572
55	17-3031	2003	4.930054846860171e-5	5.923580855351182	10.746363319549292
55	17-3031	2004	2.1040177591296078e-5	2.738013716300025	5.0474977987021
55	17-3031	2005	1.547733935432182e-5	2.1668304886279133	4.045299149217797
