%SeriesCode,SeriesLabel,MetricName,CalculationType,DefaultScale,TableId:LineNo,SeriesCodeParents
e1n48101es00,"Air transportation","Year","Level",0,FAAt309ESI:49,NONE
e1n48101ip00,"Air transportation","Year","Level",0,FAAt309I:49,NONE
e1n48101st00,"Air transportation","Year","Level",0,FAAt309S:49,NONE
e1n48201eq00,"Railroad transportation","Year","Level",0,FAAt309E:50,NONE
e1n48201es00,"Railroad transportation","Year","Level",0,FAAt309ESI:50,NONE
e1n48201ip00,"Railroad transportation","Year","Level",0,FAAt309I:50,NONE
e1n48201st00,"Railroad transportation","Year","Level",0,FAAt309S:50,NONE
e1n48301eq00,"Water transportation","Year","Level",0,FAAt309E:51,NONE
e1n48301es00,"Water transportation","Year","Level",0,FAAt309ESI:51,NONE
e1n48301ip00,"Water transportation","Year","Level",0,FAAt309I:51,NONE
e1n48301st00,"Water transportation","Year","Level",0,FAAt309S:51,NONE
e1n48401eq00,"Truck transportation","Year","Level",0,FAAt309E:52,NONE
e1n48401es00,"Truck transportation","Year","Level",0,FAAt309ESI:52,NONE
e1n48401ip00,"Truck transportation","Year","Level",0,FAAt309I:52,NONE
e1n48401st00,"Truck transportation","Year","Level",0,FAAt309S:52,NONE
e1n48501eq00,"Transit and ground passenger transportation","Year","Level",0,FAAt309E:53,NONE
e1n48501es00,"Transit and ground passenger transportation","Year","Level",0,FAAt309ESI:53,NONE
e1n48501ip00,"Transit and ground passenger transportation","Year","Level",0,FAAt309I:53,NONE
e1n48501st00,"Transit and ground passenger transportation","Year","Level",0,FAAt309S:53,NONE
e1n48601eq00,"Pipeline transportation","Year","Level",0,FAAt309E:54,NONE
e1n48601es00,"Pipeline transportation","Year","Level",0,FAAt309ESI:54,NONE
e1n48601ip00,"Pipeline transportation","Year","Level",0,FAAt309I:54,NONE
e1n48601st00,"Pipeline transportation","Year","Level",0,FAAt309S:54,NONE
e1n487S1eq00,"Other transportation and support activities","Year","Level",0,FAAt309E:55,NONE
e1n487S1es00,"Other transportation and support activities","Year","Level",0,FAAt309ESI:55,NONE
e1n487S1ip00,"Other transportation and support activities","Year","Level",0,FAAt309I:55,NONE
e1n487S1st00,"Other transportation and support activities","Year","Level",0,FAAt309S:55,NONE
e1n49301eq00,"Warehousing and storage","Year","Level",0,FAAt309E:56,NONE
e1n49301es00,"Warehousing and storage","Year","Level",0,FAAt309ESI:56,NONE
e1n49301ip00,"Warehousing and storage","Year","Level",0,FAAt309I:56,NONE
e1n49301st00,"Warehousing and storage","Year","Level",0,FAAt309S:56,NONE
e1n51001eq00,"Information","Year","Level",0,FAAt309E:57,NONE
e1n51001es00,"Information","Year","Level",0,FAAt309ESI:57,NONE
e1n51001ip00,"Information","Year","Level",0,FAAt309I:57,NONE
e1n51001st00,"Information","Year","Level",0,FAAt309S:57,NONE
e1n51101eq00,"Publishing industries (includes software)","Year","Level",0,FAAt309E:58,NONE
e1n51101es00,"Publishing industries (includes software)","Year","Level",0,FAAt309ESI:58,NONE
e1n51101ip00,"Publishing industries (includes software)","Year","Level",0,FAAt309I:58,NONE
e1n51101st00,"Publishing industries (includes software)","Year","Level",0,FAAt309S:58,NONE
e1n51201eq00,"Motion picture and sound recording industries","Year","Level",0,FAAt309E:59,NONE
e1n51201es00,"Motion picture and sound recording industries","Year","Level",0,FAAt309ESI:59,NONE
e1n51201ip00,"Motion picture and sound recording industries","Year","Level",0,FAAt309I:59,NONE
e1n51201st00,"Motion picture and sound recording industries","Year","Level",0,FAAt309S:59,NONE
e1n51301eq00,"Broadcasting and telecommunications","Year","Level",0,FAAt309E:60,NONE
e1n51301es00,"Broadcasting and telecommunications","Year","Level",0,FAAt309ESI:60,NONE
e1n51301ip00,"Broadcasting and telecommunications","Year","Level",0,FAAt309I:60,NONE
e1n51301st00,"Broadcasting and telecommunications","Year","Level",0,FAAt309S:60,NONE
e1n51401eq00,"Information and data processing services","Year","Level",0,FAAt309E:61,NONE
e1n51401es00,"Information and data processing services","Year","Level",0,FAAt309ESI:61,NONE
e1n51401ip00,"Information and data processing services","Year","Level",0,FAAt309I:61,NONE
e1n51401st00,"Information and data processing services","Year","Level",0,FAAt309S:61,NONE
e1n52001eq00,"Finance and insurance","Year","Level",0,FAAt309E:62,NONE
e1n52001es00,"Finance and insurance","Year","Level",0,FAAt309ESI:62,NONE
e1n52001ip00,"Finance and insurance","Year","Level",0,FAAt309I:62,NONE
e1n52001st00,"Finance and insurance","Year","Level",0,FAAt309S:62,NONE
e1n52101eq00,"Federal Reserve banks","Year","Level",0,FAAt309E:63,NONE
e1n52101es00,"Federal Reserve banks","Year","Level",0,FAAt309ESI:63,NONE
e1n52101ip00,"Federal Reserve banks","Year","Level",0,FAAt309I:63,NONE
e1n52101st00,"Federal Reserve banks","Year","Level",0,FAAt309S:63,NONE
e1n52201eq00,"Credit intermediation and related activities","Year","Level",0,FAAt309E:64,NONE
e1n52201es00,"Credit intermediation and related activities","Year","Level",0,FAAt309ESI:64,NONE
e1n52201ip00,"Credit intermediation and related activities","Year","Level",0,FAAt309I:64,NONE
e1n52201st00,"Credit intermediation and related activities","Year","Level",0,FAAt309S:64,NONE
e1n52211eq00,"Depository credit intermediation","Year","Level",0,FAAt309E:65,NONE
e1n52211es00,"Depository credit intermediation","Year","Level",0,FAAt309ESI:65,NONE
e1n52211ip00,"Depository credit intermediation","Year","Level",0,FAAt309I:65,NONE
e1n52211st00,"Depository credit intermediation","Year","Level",0,FAAt309S:65,NONE
e1n522291eq00,"Nondepository credit intermediation","Year","Level",0,FAAt309E:67,NONE
e1n522291es00,"Nondepository credit intermediation","Year","Level",0,FAAt309ESI:67,NONE
e1n522291ip00,"Nondepository credit intermediation","Year","Level",0,FAAt309I:67,NONE
e1n522291st00,"Nondepository credit intermediation","Year","Level",0,FAAt309S:67,NONE
e1n52231eq00,"Other intermediation","Year","Level",0,FAAt309E:66,NONE
e1n52231es00,"Other intermediation","Year","Level",0,FAAt309ESI:66,NONE
e1n52231ip00,"Other intermediation","Year","Level",0,FAAt309I:66,NONE
e1n52231st00,"Other intermediation","Year","Level",0,FAAt309S:66,NONE
e1n52301eq00,"Securities, commodity contracts, and investments","Year","Level",0,FAAt309E:68,NONE
e1n52301es00,"Securities, commodity contracts, and investments","Year","Level",0,FAAt309ESI:68,NONE
e1n52301ip00,"Securities, commodity contracts, and investments","Year","Level",0,FAAt309I:68,NONE
e1n52301st00,"Securities, commodity contracts, and investments","Year","Level",0,FAAt309S:68,NONE
e1n52401eq00,"Insurance carriers and related activities","Year","Level",0,FAAt309E:69,NONE
e1n52401es00,"Insurance carriers and related activities","Year","Level",0,FAAt309ESI:69,NONE
e1n52401ip00,"Insurance carriers and related activities","Year","Level",0,FAAt309I:69,NONE
e1n52401st00,"Insurance carriers and related activities","Year","Level",0,FAAt309S:69,NONE
e1n52431eq00,"Insurance agencies and brokers and related services","Year","Level",0,FAAt309E:71,NONE
e1n52431es00,"Insurance agencies and brokers and related services","Year","Level",0,FAAt309ESI:71,NONE
e1n52431ip00,"Insurance agencies and brokers and related services","Year","Level",0,FAAt309I:71,NONE
e1n52431st00,"Insurance agencies and brokers and related services","Year","Level",0,FAAt309S:71,NONE
e1n524A1eq00,"Insurance carriers","Year","Level",0,FAAt309E:70,NONE
e1n524A1es00,"Insurance carriers","Year","Level",0,FAAt309ESI:70,NONE
e1n524A1ip00,"Insurance carriers","Year","Level",0,FAAt309I:70,NONE
e1n524A1st00,"Insurance carriers","Year","Level",0,FAAt309S:70,NONE
e1n52501eq00,"Funds, trusts, and other financial vehicles","Year","Level",0,FAAt309E:72,NONE
e1n52501es00,"Funds, trusts, and other financial vehicles","Year","Level",0,FAAt309ESI:72,NONE
e1n52501ip00,"Funds, trusts, and other financial vehicles","Year","Level",0,FAAt309I:72,NONE
e1n52501st00,"Funds, trusts, and other financial vehicles","Year","Level",0,FAAt309S:72,NONE
e1n53201eq00,"Rental and leasing services and lessors of intangible assets","Year","Level",0,FAAt309E:75,NONE
e1n53201es00,"Rental and leasing services and lessors of intangible assets","Year","Level",0,FAAt309ESI:75,NONE
e1n53201ip00,"Rental and leasing services and lessors of intangible assets","Year","Level",0,FAAt309I:75,NONE
e1n53201st00,"Rental and leasing services and lessors of intangible assets","Year","Level",0,FAAt309S:75,NONE
e1n54001eq00,"Professional, scientific, and technical services","Year","Level",0,FAAt309E:76,NONE
e1n54001es00,"Professional, scientific, and technical services","Year","Level",0,FAAt309ESI:76,NONE
e1n54001ip00,"Professional, scientific, and technical services","Year","Level",0,FAAt309I:76,NONE
e1n54001st00,"Professional, scientific, and technical services","Year","Level",0,FAAt309S:76,NONE
e1n54111eq00,"Legal services","Year","Level",0,FAAt309E:77,NONE
e1n54111es00,"Legal services","Year","Level",0,FAAt309ESI:77,NONE
e1n54111ip00,"Legal services","Year","Level",0,FAAt309I:77,NONE
e1n54111st00,"Legal services","Year","Level",0,FAAt309S:77,NONE
e1n54121eq00,"Miscellaneous professional, scientific, and technical services","Year","Level",0,FAAt309E:79,NONE
e1n54121es00,"Miscellaneous professional, scientific, and technical services","Year","Level",0,FAAt309ESI:79,NONE
e1n54121ip00,"Miscellaneous professional, scientific, and technical services","Year","Level",0,FAAt309I:79,NONE
e1n54121st00,"Miscellaneous professional, scientific, and technical services","Year","Level",0,FAAt309S:79,NONE
e1n54151eq00,"Computer systems design and related services","Year","Level",0,FAAt309E:78,NONE
e1n54151es00,"Computer systems design and related services","Year","Level",0,FAAt309ESI:78,NONE
e1n54151ip00,"Computer systems design and related services","Year","Level",0,FAAt309I:78,NONE
e1n54151st00,"Computer systems design and related services","Year","Level",0,FAAt309S:78,NONE
e1n55001eq00,"Management of companies and enterprises","Year","Level",0,FAAt309E:80,NONE
e1n55001es00,"Management of companies and enterprises","Year","Level",0,FAAt309ESI:80,NONE
e1n55001ip00,"Management of companies and enterprises","Year","Level",0,FAAt309I:80,NONE
e1n55001st00,"Management of companies and enterprises","Year","Level",0,FAAt309S:80,NONE
e1n56001eq00,"Administrative and waste management services","Year","Level",0,FAAt309E:81,NONE
e1n56001es00,"Administrative and waste management services","Year","Level",0,FAAt309ESI:81,NONE
e1n56001ip00,"Administrative and waste management services","Year","Level",0,FAAt309I:81,NONE
e1n56001st00,"Administrative and waste management services","Year","Level",0,FAAt309S:81,NONE
e1n56101eq00,"Administrative and support services","Year","Level",0,FAAt309E:82,NONE
e1n56101es00,"Administrative and support services","Year","Level",0,FAAt309ESI:82,NONE
e1n56101ip00,"Administrative and support services","Year","Level",0,FAAt309I:82,NONE
e1n56101st00,"Administrative and support services","Year","Level",0,FAAt309S:82,NONE
e1n56201eq00,"Waste management and remediation services","Year","Level",0,FAAt309E:83,NONE
e1n56201es00,"Waste management and remediation services","Year","Level",0,FAAt309ESI:83,NONE
e1n56201ip00,"Waste management and remediation services","Year","Level",0,FAAt309I:83,NONE
e1n56201st00,"Waste management and remediation services","Year","Level",0,FAAt309S:83,NONE
e1n61001eq00,"Educational services","Year","Level",0,FAAt309E:84,NONE
e1n61001es00,"Educational services","Year","Level",0,FAAt309ESI:84,NONE
e1n61001ip00,"Educational services","Year","Level",0,FAAt309I:84,NONE
e1n61001st00,"Educational services","Year","Level",0,FAAt309S:84,NONE
e1n62001eq00,"Health and social assistance","Year","Level",0,FAAt309E:85,NONE
e1n62001es00,"Health and social assistance","Year","Level",0,FAAt309ESI:85,NONE
e1n62001ip00,"Health and social assistance","Year","Level",0,FAAt309I:85,NONE
e1n62001st00,"Health and social assistance","Year","Level",0,FAAt309S:85,NONE
e1n62101eq00,"Ambulatory health care services","Year","Level",0,FAAt309E:86,NONE
e1n62101es00,"Ambulatory health care services","Year","Level",0,FAAt309ESI:86,NONE
e1n62101ip00,"Ambulatory health care services","Year","Level",0,FAAt309I:86,NONE
e1n62101st00,"Ambulatory health care services","Year","Level",0,FAAt309S:86,NONE
e1n622h1eq00,"Hospitals","Year","Level",0,FAAt309E:87,NONE
e1n622h1es00,"Hospitals","Year","Level",0,FAAt309ESI:87,NONE
e1n622h1ip00,"Hospitals","Year","Level",0,FAAt309I:87,NONE
e1n622h1st00,"Hospitals","Year","Level",0,FAAt309S:87,NONE
e1n62301eq00,"Nursing and residential care facilities","Year","Level",0,FAAt309E:88,NONE
e1n62301es00,"Nursing and residential care facilities","Year","Level",0,FAAt309ESI:88,NONE
e1n62301ip00,"Nursing and residential care facilities","Year","Level",0,FAAt309I:88,NONE
e1n62301st00,"Nursing and residential care facilities","Year","Level",0,FAAt309S:88,NONE
e1n62401eq00,"Social assistance","Year","Level",0,FAAt309E:89,NONE
e1n62401es00,"Social assistance","Year","Level",0,FAAt309ESI:89,NONE
e1n62401ip00,"Social assistance","Year","Level",0,FAAt309I:89,NONE
e1n62401st00,"Social assistance","Year","Level",0,FAAt309S:89,NONE
e1n71001eq00,"Arts, entertainment, and recreation","Year","Level",0,FAAt309E:90,NONE
e1n71001es00,"Arts, entertainment, and recreation","Year","Level",0,FAAt309ESI:90,NONE
e1n71001ip00,"Arts, entertainment, and recreation","Year","Level",0,FAAt309I:90,NONE
e1n71001st00,"Arts, entertainment, and recreation","Year","Level",0,FAAt309S:90,NONE
e1n711a1eq00,"Performing arts, spectator sports, museums, and related activities","Year","Level",0,FAAt309E:91,NONE
e1n711a1es00,"Performing arts, spectator sports, museums, and related activities","Year","Level",0,FAAt309ESI:91,NONE
e1n711a1ip00,"Performing arts, spectator sports, museums, and related activities","Year","Level",0,FAAt309I:91,NONE
e1n711a1st00,"Performing arts, spectator sports, museums, and related activities","Year","Level",0,FAAt309S:91,NONE
e1n71301eq00,"Amusements, gambling, and recreation industries","Year","Level",0,FAAt309E:92,NONE
e1n71301es00,"Amusements, gambling, and recreation industries","Year","Level",0,FAAt309ESI:92,NONE
e1n71301ip00,"Amusements, gambling, and recreation industries","Year","Level",0,FAAt309I:92,NONE
e1n71301st00,"Amusements, gambling, and recreation industries","Year","Level",0,FAAt309S:92,NONE
e1n72001eq00,"Accommodation and food services","Year","Level",0,FAAt309E:93,NONE
e1n72001es00,"Accommodation and food services","Year","Level",0,FAAt309ESI:93,NONE
e1n72001ip00,"Accommodation and food services","Year","Level",0,FAAt309I:93,NONE
e1n72001st00,"Accommodation and food services","Year","Level",0,FAAt309S:93,NONE
e1n72101eq00,"Accommodation","Year","Level",0,FAAt309E:94,NONE
e1n72101es00,"Accommodation","Year","Level",0,FAAt309ESI:94,NONE
e1n72101ip00,"Accommodation","Year","Level",0,FAAt309I:94,NONE
e1n72101st00,"Accommodation","Year","Level",0,FAAt309S:94,NONE
e1n72201eq00,"Food services and drinking places","Year","Level",0,FAAt309E:95,NONE
e1n72201es00,"Food services and drinking places","Year","Level",0,FAAt309ESI:95,NONE
e1n72201ip00,"Food services and drinking places","Year","Level",0,FAAt309I:95,NONE
e1n72201st00,"Food services and drinking places","Year","Level",0,FAAt309S:95,NONE
e1n81001eq00,"Other services, except government","Year","Level",0,FAAt309E:96,NONE
e1n81001es00,"Other services, except government","Year","Level",0,FAAt309ESI:96,NONE
e1n81001ip00,"Other services, except government","Year","Level",0,FAAt309I:96,NONE
e1n81001st00,"Other services, except government","Year","Level",0,FAAt309S:96,NONE
e1nfito2eq00,"Equipment","Year","Level",0,FAAt409:34,NONE
e1nfito2es00,"Financial","Year","Level",0,FAAt409:33|FAAt609:3,NONE
e1nfito2ip00,"Intellectual property products","Year","Level",0,FAAt409:36,NONE
e1nfito2st00,"Structures","Year","Level",0,FAAt409:35,NONE
e1nnofi2eq00,"Equipment","Year","Level",0,FAAt409:38,NONE
e1nnofi2es00,"Nonfinancial","Year","Level",0,FAAt409:37,NONE
e1nnofi2ip00,"Intellectual property products","Year","Level",0,FAAt409:40,NONE
e1nnofi2st00,"Structures","Year","Level",0,FAAt409:39,NONE
e1nnoma1eq00,"Equipment","Year","Level",0,FAAt409:14,NONE
e1nnoma1es00,"Nonfarm nonmanufacturing","Year","Level",0,FAAt409:13|FAAt609:13,NONE
e1nnoma1ip00,"Intellectual property products","Year","Level",0,FAAt409:16,NONE
e1nnoma1st00,"Structures","Year","Level",0,FAAt409:15,NONE
e1nnoma2eq00,"Equipment","Year","Level",0,FAAt409:30,NONE
e1nnoma2es00,"Nonfarm nonmanufacturing","Year","Level",0,FAAt409:29,NONE
e1nnoma2ip00,"Intellectual property products","Year","Level",0,FAAt409:32,NONE
e1nnoma2st00,"Structures","Year","Level",0,FAAt409:31,NONE
e1nnoma3eq00,"Equipment","Year","Level",0,FAAt409:54,NONE
e1nnoma3es00,"Nonfarm nonmanufacturing","Year","Level",0,FAAt409:53,NONE
e1nnoma3ip00,"Intellectual property products","Year","Level",0,FAAt409:56,NONE
e1nnoma3st00,"Structures","Year","Level",0,FAAt409:55,NONE
e1ntotl1ae00,"Entertainment, literary, and artistic originals","Year","Level",0,FAAt209:98,NONE
e1ntotl1ae10,"Theatrical movies","Year","Level",0,FAAt209:99,NONE
e1ntotl1ae20,"Long-lived television programs","Year","Level",0,FAAt209:100,NONE
e1ntotl1ae30,"Books","Year","Level",0,FAAt209:101,NONE
e1ntotl1ae40,"Music","Year","Level",0,FAAt209:102,NONE
e1ntotl1ae50,"Other","Year","Level",0,FAAt209:103,NONE
e1ntotl1ei00,"Industrial equipment","Year","Level",0,FAAt209:11,NONE
e1ntotl1ei10,"Fabricated metal products","Year","Level",0,FAAt209:12,NONE
e1ntotl1ei20,"Engines and turbines","Year","Level",0,FAAt209:13,NONE
e1ntotl1ei30,"Metalworking machinery","Year","Level",0,FAAt209:14,NONE
e1ntotl1ei40,"Special industry machinery, n.e.c.","Year","Level",0,FAAt209:15,NONE
e1ntotl1ei50,"General industrial, including materials handling, equipment","Year","Level",0,FAAt209:16,NONE
e1ntotl1ei60,"Electrical transmission, distribution, and industrial apparatus","Year","Level",0,FAAt209:17,NONE
e1ntotl1ens0,"Software","Year","Level",0,FAAt209:78,NONE
e1ntotl1ens1,"Prepackaged","Year","Level",0,FAAt209:79,NONE
e1ntotl1ens2,"Custom","Year","Level",0,FAAt209:80,NONE
e1ntotl1ens3,"Own account","Year","Level",0,FAAt209:81,NONE
e1ntotl1eo00,"Other equipment","Year","Level",0,FAAt209:26,NONE
e1ntotl1eo10,"Furniture and fixtures","Year","Level",0,FAAt209:27,NONE
e1ntotl1eo33,"Agricultural machinery","Year","Level",0,FAAt209:28,NONE
e1ntotl1eo43,"Construction machinery","Year","Level",0,FAAt209:29,NONE
e1ntotl1eo50,"Mining and oilfield machinery","Year","Level",0,FAAt209:30,NONE
e1ntotl1eo60,"Service industry machinery","Year","Level",0,FAAt209:31,NONE
e1ntotl1eo70,"Electrical equipment, n.e.c.","Year","Level",0,FAAt209:32,NONE
e1ntotl1eo80,"Other nonresidential equipment","Year","Level",0,FAAt209:33,NONE
e1ntotl1ep00,"Information processing equipment","Year","Level",0,FAAt209:4,NONE
e1ntotl1ep11,"Computers and peripheral equipment","Year","Level",0,FAAt209:5,NONE
e1ntotl1ep12,"Office and accounting equipment","Year","Level",0,FAAt209:10,NONE
e1ntotl1ep20,"Communication equipment","Year","Level",0,FAAt209:6,NONE
e1ntotl1ep31,"Photocopy and related equipment","Year","Level",0,FAAt209:9,NONE
e1ntotl1ep33,"Medical equipment and instruments","Year","Level",0,FAAt209:7,NONE
e1ntotl1ep36,"Nonmedical instruments","Year","Level",0,FAAt209:8,NONE
e1ntotl1eq00,"Equipment","Year","Level",0,FAAt109:5|FAAt209:3|FAAt409:2,NONE
e1ntotl1es00,"Private nonresidential fixed assets","Year","Level",0,FAAt109:4|FAAt409:1,NONE
e1ntotl1et00,"Transportation equipment","Year","Level",0,FAAt209:18,NONE
e1ntotl1et10,"Trucks, buses, and truck trailers","Year","Level",0,FAAt209:19,NONE
e1ntotl1et11,"Light trucks (including utility vehicles)","Year","Level",0,FAAt209:20,NONE
e1ntotl1et12,"Other trucks, buses, and truck trailers","Year","Level",0,FAAt209:21,NONE
e1ntotl1et20,"Autos","Year","Level",0,FAAt209:22,NONE
e1ntotl1et30,"Aircraft","Year","Level",0,FAAt209:23,NONE
e1ntotl1et40,"Ships and boats","Year","Level",0,FAAt209:24,NONE
e1ntotl1et50,"Railroad equipment","Year","Level",0,FAAt209:25,NONE
e1ntotl1ip00,"Intellectual property products","Year","Level",0,FAAt109:7|FAAt209:77|FAAt409:4,NONE
e1ntotl1rd00,"Research and development","Year","Level",0,FAAt209:82,NONE
e1ntotl1rd11,"Pharmaceutical and medicine manufacturing","Year","Level",0,FAAt209:85,NONE
e1ntotl1rd12,"Chemical manufacturing, excluding pharmaceutical and medicine","Year","Level",0,FAAt209:86,NONE
e1ntotl1rd20,"Other computer and electronic product manufacturing","Year","Level",0,FAAt209:88,NONE
