%SeriesCode,SeriesLabel,MetricName,CalculationType,DefaultScale,TableId:LineNo,SeriesCodeParents
B931RC,"Other current transfer receipts, from business (net)","Current Dollars","Level",-6,T11200:22|T11600:13|T20100:24|T20600:24|T20900:10|T70700:2,A577RC|B029RC
B932RA,"Civilian aircraft, engines, and parts","Fisher Quantity Index","Level",0,T40203A:34|T40203B:115,NONE
B932RC,"Civilian aircraft, engines, and parts","Current Dollars","Level",-6,T40205A:34|T40205B:115,A650RC
B932RG,"Civilian aircraft, engines, and parts","Fisher Price Index","Level",0,T40204A:34|T40204B:115,NONE
B932RL,"Civilian aircraft, engines, and parts","Fisher Quantity Index","Percent change, annual rate",0,T40201:34,NONE
B932RX,"Civilian aircraft, engines, and parts","Chained Dollars","Level",-6,T40206B:116,NONE
B932RZ,"Civilian aircraft, engines, and parts","Quantity Contributions","Level",0,T40202:34,NONE
B933RC,"Receipts from the rest of the world","Current Dollars","Level",-6,T61600D:6,B394RC
B934RC,"Less: Payments to the rest of the world","Current Dollars","Level",-6,T61600D:7,B394RC
B935RA,"Computers and peripheral equipment","Fisher Quantity Index","Level",0,T10503:32|T50303:11|T50503:4,NONE
B935RC,"Computers and peripheral equipment","Current Dollars","Level",-6,T10505:32|T50305:11|T50505:4|U50505:4,BB01RC|Y034RC
B935RG,"Computers and peripheral equipment","Fisher Price Index","Level",0,T10504:32|T10604:30|T50304:11|T50504:4|U50504:4,NONE
B935RL,"Computers and peripheral equipment","Fisher Quantity Index","Percent change, annual rate",0,T10501:32|T50301:11|T50501:4,NONE
B935RS,"Computers and peripheral equipment","Price Contributions","Level",0,T10608:30,NONE
B935RV,"Computers and peripheral equipment","Fisher Price Index","Percent change, annual rate",0,T10607:30,NONE
B935RW,"Computers and peripheral equipment","Quantity Contributions","Level",0,T50502:4,NONE
B935RX,"Computers and peripheral equipment","Chained Dollars","Level",-6,T10506:32|T50306:11|T50506:4|U50506:4,NONE
B935RY,"Computers and peripheral equipment","Quantity Contributions","Level",0,T10502:32,NONE
B935RZ,"Computers and peripheral equipment","Quantity Contributions","Level",0,T50302:11,NONE
B936RA,"Office and accounting equipment","Fisher Quantity Index","Level",0,T50503:9,NONE
B936RC,"Office and accounting equipment","Current Dollars","Level",-6,T50505:9|U50505:11,Y034RC
B936RG,"Office and accounting equipment","Fisher Price Index","Level",0,T50504:9|U50504:11,NONE
B936RL,"Office and accounting equipment","Fisher Quantity Index","Percent change, annual rate",0,T50501:9,NONE
B936RW,"Office and accounting equipment","Quantity Contributions","Level",0,T50502:9,NONE
B936RX,"Office and accounting equipment","Chained Dollars","Level",-6,T50506:9|U50506:11,NONE
B943RA,"Permanent site","Fisher Quantity Index","Level",0,T50303:22|T50403:40,NONE
B943RG,"Permanent site","Fisher Price Index","Level",0,T50304:22|T50404:40|U50404:40,NONE
B944RA,"Single family","Fisher Quantity Index","Level",0,T50303:23|T50403:41,NONE
B944RG,"Single family","Fisher Price Index","Level",0,T50304:23|T50404:41|U50404:41,NONE
B945RA,"Manufactured homes","Fisher Quantity Index","Level",0,T50403:44,NONE
B945RG,"Manufactured homes","Fisher Price Index","Level",0,T50404:44|U50404:44,NONE
B946RA,"Improvements","Fisher Quantity Index","Level",0,T50403:46,NONE
B946RG,"Improvements","Fisher Price Index","Level",0,T50404:46|U50404:46,NONE
B952RA,"Equals: Net housing value added","Fisher Quantity Index","Level",0,T70403:13,NONE
B952RC,"Equals: Net housing value added","Current Dollars","Level",-6,T70405:13,NONE
B952RG,"Equals: Net housing value added","Fisher Price Index","Level",0,T70404:13,NONE
B952RX,"Equals: Net housing value added","Chained Dollars","Level",-6,T70406:13,NONE
B980RA,"Other","Fisher Quantity Index","Level",0,T40203A:24|T40203B:92,NONE
B980RC,"Other","Current Dollars","Level",-6,T40205A:24|T40205B:92,A646RC
B980RG,"Other","Fisher Price Index","Level",0,T40204A:24|T40204B:92,NONE
B980RL,"Other","Fisher Quantity Index","Percent change, annual rate",0,T40201:24,NONE
B980RX,"Other","Chained Dollars","Level",-6,T40206B:92,NONE
B980RZ,"Other","Quantity Contributions","Level",0,T40202:24,NONE
B981RG,"Food","Fisher Price Index","Level",0,T10604:56,NONE
B981RS,"Food","Price Contributions","Level",0,T10608:56,NONE
B981RV,"Food","Fisher Price Index","Percent change, annual rate",0,T10607:56,NONE
B982RG,"Energy goods and services","Fisher Price Index","Level",0,T10604:57,NONE
B982RS,"Energy goods and services","Price Contributions","Level",0,T10608:57,NONE
B982RV,"Energy goods and services","Fisher Price Index","Percent change, annual rate",0,T10607:57,NONE
B983RG,"Gross domestic purchases excluding food and energy","Fisher Price Index","Level",0,T10604:58,NONE
B983RO,"Gross domestic purchases excluding food and energy","Fisher Price Index","Percent change, year ago",0,T10111:36,NONE
B983RS,"Gross domestic purchases excluding food and energy","Price Contributions","Level",0,T10608:58,NONE
B983RV,"Gross domestic purchases excluding food and energy","Fisher Price Index","Percent change, annual rate",0,T10607:58,NONE
B985RA,"Software","Fisher Quantity Index","Level",0,T10503:38|T50303:17|T50603:2,NONE
B985RC,"Software","Current Dollars","Level",-6,T10505:38|T50305:17|T50605:2,SWFSTC|Y001RC
B985RG,"Software","Fisher Price Index","Level",0,T10504:38|T10604:36|T50304:17|T50604:2,NONE
B985RL,"Software","Fisher Quantity Index","Percent change, annual rate",0,T10501:38|T50301:17|T50601:2,NONE
B985RS,"Software","Price Contributions","Level",0,T10608:36,NONE
B985RV,"Software","Fisher Price Index","Percent change, annual rate",0,T10607:36,NONE
B985RW,"Software","Quantity Contributions","Level",0,T50602:2,NONE
B985RX,"Software","Chained Dollars","Level",-6,T10506:38|T50306:17|T50606:2,NONE
B985RY,"Software","Quantity Contributions","Level",0,T10502:38,NONE
B985RZ,"Software","Quantity Contributions","Level",0,T50302:17,NONE
B986RA,"Consumption of general government fixed capital","Fisher Quantity Index","Level",0,T31003:51,NONE
B986RC,"Consumption of general government fixed capital","Current Dollars","Level",-6,T31005:51|T70500:24,A265RC|W139RC
B986RG,"Consumption of general government fixed capital","Fisher Price Index","Level",0,T31004:51,NONE
B986RL,"Consumption of general government fixed capital","Fisher Quantity Index","Percent change, annual rate",0,T31001:51,NONE
B986RX,"Consumption of general government fixed capital","Chained Dollars","Level",-6,T31006:51,NONE
B989RA,"Durable goods","Fisher Quantity Index","Level",0,T31003:53,NONE
B989RC,"Durable goods","Current Dollars","Level",-6,T31005:53,W140RC
B989RG,"Durable goods","Fisher Price Index","Level",0,T31004:53,NONE
B989RL,"Durable goods","Fisher Quantity Index","Percent change, annual rate",0,T31001:53,NONE
B989RX,"Durable goods","Chained Dollars","Level",-6,T31006:53,NONE
B995RA,"Consumption of general government fixed capital","Fisher Quantity Index","Level",0,T31003:16,NONE
B995RC,"Consumption of general government fixed capital","Current Dollars","Level",-6,T31005:16|T70500:23,A265RC|W111RC
B995RG,"Consumption of general government fixed capital","Fisher Price Index","Level",0,T31004:16,NONE
B995RL,"Consumption of general government fixed capital","Fisher Quantity Index","Percent change, annual rate",0,T31001:16,NONE
B995RX,"Consumption of general government fixed capital","Chained Dollars","Level",-6,T31006:16,NONE
B999RA,"Aircraft","Fisher Quantity Index","Level",0,T31103:11,NONE
B999RC,"Aircraft","Current Dollars","Level",-6,T31105:11,A998RC
B999RG,"Aircraft","Fisher Price Index","Level",0,T31104:11,NONE
B999RL,"Aircraft","Fisher Quantity Index","Percent change, annual rate",0,T31101:11,NONE
B999RN,"Aircraft","Quantity Contributions","Level",0,T31102:11,NONE
B999RX,"Aircraft","Chained Dollars","Level",-6,T31106:11,NONE
BA06RC,"Total wages and salaries, BLS","Current Dollars","Level",-6,T71800:1,NONE
BA07RC,"Adjustment for misreporting on employment tax returns","Current Dollars","Level",-6,T71800:2,NONE
BA13RC,"Steam engines","Current Dollars","Level",-6,U50505:15,A668RC
BA13RG,"Steam engines","Fisher Price Index","Level",0,U50504:15,NONE
BA13RX,"Steam engines","Chained Dollars","Level",-6,U50506:15,NONE
BA14RC,"Internal combustion engines","Current Dollars","Level",-6,U50505:16,A668RC
BA14RG,"Internal combustion engines","Fisher Price Index","Level",0,U50504:16,NONE
BA14RX,"Internal combustion engines","Chained Dollars","Level",-6,U50506:16,NONE
BA15RC,"Household furniture","Current Dollars","Level",-6,U50505:31,A667RC
BA15RG,"Household furniture","Fisher Price Index","Level",0,U50504:31,NONE
BA15RX,"Household furniture","Chained Dollars","Level",-6,U50506:31,NONE
BA16RC,"Other furniture","Current Dollars","Level",-6,U50505:32,A667RC
BA16RG,"Other furniture","Fisher Price Index","Level",0,U50504:32,NONE
BA16RX,"Other furniture","Chained Dollars","Level",-6,U50506:32,NONE
BA17RC,"Farm tractors","Current Dollars","Level",-6,U50505:34,C268RC
BA17RG,"Farm tractors","Fisher Price Index","Level",0,U50504:34,NONE
BA17RX,"Farm tractors","Chained Dollars","Level",-6,U50506:34,NONE
BA18RC,"Construction tractors","Current Dollars","Level",-6,U50505:37,C269RC
BA18RG,"Construction tractors","Fisher Price Index","Level",0,U50504:37,NONE
BA18RX,"Construction tractors","Chained Dollars","Level",-6,U50506:37,NONE
BA19RC,"Household appliances","Current Dollars","Level",-6,U50505:42,A670RC
BA19RG,"Household appliances","Fisher Price Index","Level",0,U50504:42,NONE
BA19RX,"Household appliances","Chained Dollars","Level",-6,U50506:42,NONE
BA20RC,"Miscellaneous electrical","Current Dollars","Level",-6,U50505:43,A670RC
BA20RG,"Miscellaneous electrical","Fisher Price Index","Level",0,U50504:43,NONE
BA20RX,"Miscellaneous electrical","Chained Dollars","Level",-6,U50506:43,NONE
BB00RA,"Gross domestic product excluding final sales of computers","Fisher Quantity Index","Level",0,T10203:18,NONE
BB00RC,"Gross domestic product excluding final sales of computers","Current Dollars","Level",-6,T10205:18,NONE
BB00RG,"Gross domestic product excluding final sales of computers","Fisher Price Index","Level",0,T10204:18|T10604:60,NONE
BB00RL,"Gross domestic product excluding final sales of computers","Fisher Quantity Index","Percent change, annual rate",0,T10201:18,NONE
BB00RV,"Gross domestic product excluding final sales of computers","Fisher Price Index","Percent change, annual rate",0,T10607:60,NONE
BB00RX,"Gross domestic product excluding final sales of computers","Chained Dollars","Level",-6,T10206:20,NONE
BB00RY,"Gross domestic product excluding final sales of computers","Quantity Contributions","Level",0,T10202:18,NONE
BB01RA,"Final sales of computers","Fisher Quantity Index","Level",0,T10203:17,NONE
BB01RC,"Final sales of computers","Current Dollars","Level",-6,T10205:17,BB00RC
BB01RG,"Final sales of computers","Fisher Price Index","Level",0,T10204:17,NONE
BB01RL,"Final sales of computers","Fisher Quantity Index","Percent change, annual rate",0,T10201:17,NONE
BB01RX,"Final sales of computers","Chained Dollars","Level",-6,T10206:19,NONE
BB01RY,"Final sales of computers","Quantity Contributions","Level",0,T10202:17,NONE
BB03RG,"Gross domestic product excluding food and energy","Fisher Price Index","Level",0,T10604:63,NONE
BB03RO,"Gross domestic product excluding food and energy","Fisher Price Index","Percent change, year ago",0,T10111:38,NONE
BB03RV,"Gross domestic product excluding food and energy","Fisher Price Index","Percent change, annual rate",0,T10607:63,NONE
BB05RA,"Gross domestic purchases excluding final sales of computers to domestic purchasers","Fisher Quantity Index","Level",0,T10203:19,NONE
BB05RG,"Gross domestic purchases excluding final sales of computers to domestic purchasers","Fisher Price Index","Level",0,T10604:55,NONE
BB05RL,"Gross domestic purchases excluding final sales of computers to domestic purchasers","Fisher Quantity Index","Percent change, annual rate",0,T10201:19,NONE
BB05RS,"Gross domestic purchases excluding final sales of computers to domestic purchasers","Price Contributions","Level",0,T10608:55,NONE
BB05RV,"Gross domestic purchases excluding final sales of computers to domestic purchasers","Fisher Price Index","Percent change, annual rate",0,T10607:55,NONE
BB10RG,"Food","Fisher Price Index","Level",0,T10604:61,NONE
BB10RV,"Food","Fisher Price Index","Percent change, annual rate",0,T10607:61,NONE
BB11RG,"Energy goods and services","Fisher Price Index","Level",0,T10604:62,NONE
BB11RV,"Energy goods and services","Fisher Price Index","Percent change, annual rate",0,T10607:62,NONE
BEACPT,"BEA production estimate (Millions, SAAR)","Physical Quantity","Level",-6,U70205S:25,NONE
BEASMR,"Production","Physical Quantity","Level",-3,U70205S:31,NONE
BPCCRO,"PCE excluding food and energy","Fisher Price Index","Percent change, year ago",0,T10111:40|T20311:37|T20811:37,NONE
BPCERO,"Personal consumption expenditures","Fisher Price Index","Percent change, year ago",0,T10111:39|T20311:32|T20811:32,NONE
BPCMRO,"Market-based PCE","Fisher Price Index","Percent change, year ago",0,T10111:41,NONE
BPCXRO,"Market-based PCE excluding food and energy","Fisher Price Index","Percent change, year ago",0,T10111:42,NONE
BTRLD,"Domestic","Current Dollars","Level",-6,U70205:28,B196RC
BTRLDD,"Domestic","Chained Dollars","Level",-6,U70206:28,NONE
BTRLDP,"Domestic","Fisher Price Index","Level",0,U70204:28,NONE
BTRLM,"Foreign","Current Dollars","Level",-6,U70205:29,B196RC
BTRLMD,"Foreign","Chained Dollars","Level",-6,U70206:29,NONE
BTRLMP,"Foreign","Fisher Price Index","Level",0,U70204:29,NONE
C020RA,"Plus: Exports of goods and services, command basis","Fisher Quantity Index","Level",0,T10803:5,NONE
C020RX,"Plus: Exports of goods and services, command basis","Chained Dollars","Level",-6,T10806:5,NONE
C021RA,"Less: Imports of goods and services, command basis","Fisher Quantity Index","Level",0,T10803:6,NONE
C021RX,"Less: Imports of goods and services, command basis","Chained Dollars","Level",-6,T10806:6,NONE
C027RA,"Command-basis net national product","Fisher Quantity Index","Level",0,T10803:13,NONE
C027RL,"Command-basis net national product","Fisher Quantity Index","Percent change, annual rate",0,T11701:15,NONE
C027RX,"Command-basis net national product","Chained Dollars","Level",-6,T10806:13|T11706:15,NONE
C191RA,"Equals: Command-basis gross domestic product","Fisher Quantity Index","Level",0,T10803:7,NONE
C191RL,"Command-basis gross domestic product","Fisher Quantity Index","Percent change, annual rate",0,T10803:16|T11701:12,NONE
C191RX,"Command-basis gross domestic product","Chained Dollars","Level",-6,T10806:7|T11706:12,NONE
C263RC,"Fabricated metal products","Current Dollars","Level",-6,T50505:11|U50505:13,A680RC
C263RL,"Fabricated metal products","Fisher Quantity Index","Percent change, annual rate",0,T50501:11,NONE
C263RW,"Fabricated metal products","Quantity Contributions","Level",0,T50502:11,NONE
C263RX,"Fabricated metal products","Chained Dollars","Level",-6,T50506:11|U50506:13,NONE
C268RC,"Agricultural machinery","Current Dollars","Level",-6,T50505:27|U50505:33,A682RC
C268RL,"Agricultural machinery","Fisher Quantity Index","Percent change, annual rate",0,T50501:27,NONE
C268RW,"Agricultural machinery","Quantity Contributions","Level",0,T50502:27,NONE
C268RX,"Agricultural machinery","Chained Dollars","Level",-6,T50506:27|U50506:33,NONE
C269RC,"Construction machinery","Current Dollars","Level",-6,T50505:28|U50505:36,A682RC
C269RL,"Construction machinery","Fisher Quantity Index","Percent change, annual rate",0,T50501:28,NONE
C269RW,"Construction machinery","Quantity Contributions","Level",0,T50502:28,NONE
C269RX,"Construction machinery","Chained Dollars","Level",-6,T50506:28|U50506:36,NONE
C270RC,"Mining and oilfield machinery","Current Dollars","Level",-6,T50505:29|U50505:39,A682RC
C270RL,"Mining and oilfield machinery","Fisher Quantity Index","Percent change, annual rate",0,T50501:29,NONE
C270RW,"Mining and oilfield machinery","Quantity Contributions","Level",0,T50502:29,NONE
C270RX,"Mining and oilfield machinery","Chained Dollars","Level",-6,T50506:29|U50506:39,NONE
C271RC,"Metalworking machinery","Current Dollars","Level",-6,T50505:13|U50505:17,A680RC
C271RL,"Metalworking machinery","Fisher Quantity Index","Percent change, annual rate",0,T50501:13,NONE
C271RW,"Metalworking machinery","Quantity Contributions","Level",0,T50502:13,NONE
C271RX,"Metalworking machinery","Chained Dollars","Level",-6,T50506:13|U50506:17,NONE
C272RC,"Special industry machinery, n.e.c.","Current Dollars","Level",-6,T50505:14|U50505:18,A680RC
C272RL,"Special industry machinery, n.e.c.","Fisher Quantity Index","Percent change, annual rate",0,T50501:14,NONE
C272RW,"Special industry machinery, n.e.c.","Quantity Contributions","Level",0,T50502:14,NONE
C272RX,"Special industry machinery, n.e.c.","Chained Dollars","Level",-6,T50506:14|U50506:18,NONE
C273RC,"General industrial, including materials handling, equipment","Current Dollars","Level",-6,T50505:15|U50505:19,A680RC
C273RL,"General industrial, including materials handling, equipment","Fisher Quantity Index","Percent change, annual rate",0,T50501:15,NONE
C273RW,"General industrial, including materials handling, equipment","Quantity Contributions","Level",0,T50502:15,NONE
C273RX,"General industrial, including materials handling, equipment","Chained Dollars","Level",-6,T50506:15|U50506:19,NONE
C275RC,"Communication equipment","Current Dollars","Level",-6,T50505:5|U50505:5,Y034RC
C275RL,"Communication equipment","Fisher Quantity Index","Percent change, annual rate",0,T50501:5,NONE
